session_id,timestamp,scent_name
4c17b31c-f278-4b4b-9ddc-8ccf499243a0,2026-06-03T22:22:46.048895+00:00,Garlic
4c17b31c-f278-4b4b-9ddc-8ccf499243a0,2026-06-03T22:22:46.048895+00:00,Cilantro
4c17b31c-f278-4b4b-9ddc-8ccf499243a0,2026-06-03T22:22:46.048895+00:00,Sweet Potato
2e377e07-9c3e-4daa-9348-6b194700a8bd,2026-06-08T00:49:09.662616+00:00,Garlic
2e377e07-9c3e-4daa-9348-6b194700a8bd,2026-06-08T00:49:09.662616+00:00,Cumin
2e377e07-9c3e-4daa-9348-6b194700a8bd,2026-06-08T00:49:09.662616+00:00,Almonds
2e377e07-9c3e-4daa-9348-6b194700a8bd,2026-06-08T00:49:09.662616+00:00,Sweet Potato
2dec8b48-6471-4f61-b20b-a71360621db5,2026-06-08T00:49:18.498300+00:00,Garlic
2dec8b48-6471-4f61-b20b-a71360621db5,2026-06-08T00:49:18.498300+00:00,Cumin
2dec8b48-6471-4f61-b20b-a71360621db5,2026-06-08T00:49:18.498300+00:00,Sweet Potato
2dec8b48-6471-4f61-b20b-a71360621db5,2026-06-08T00:49:18.498300+00:00,Angelica
4b8459f4-54cf-4294-a5b1-e791902a7143,2026-06-08T00:50:16.123526+00:00,Citronelly acet
4b8459f4-54cf-4294-a5b1-e791902a7143,2026-06-08T00:50:16.123526+00:00,Benz sal
4b8459f4-54cf-4294-a5b1-e791902a7143,2026-06-08T00:50:16.123526+00:00,Lavendar oil
1fee6e97-03c5-4a91-b9aa-2c9ecd93f182,2026-06-08T00:52:14.808921+00:00,Citronelly acet
1fee6e97-03c5-4a91-b9aa-2c9ecd93f182,2026-06-08T00:52:14.808921+00:00,Lavendar oil
1fee6e97-03c5-4a91-b9aa-2c9ecd93f182,2026-06-08T00:52:14.808921+00:00,Eucalipto
6c7b2d3a-3c2a-4e53-8752-c50edfb5f04a,2026-06-08T01:17:12.210090+00:00,Benz sal
6c7b2d3a-3c2a-4e53-8752-c50edfb5f04a,2026-06-08T01:17:12.210090+00:00,Lavendar oil
6c7b2d3a-3c2a-4e53-8752-c50edfb5f04a,2026-06-08T01:17:12.210090+00:00,Citronelly acet
2213c4c2-dba6-4489-96f0-f25d9d4f6148,2026-06-04T16:36:24.915854+00:00,Garlic
2213c4c2-dba6-4489-96f0-f25d9d4f6148,2026-06-04T16:36:24.915854+00:00,Cilantro
2213c4c2-dba6-4489-96f0-f25d9d4f6148,2026-06-04T16:36:24.915854+00:00,Sweet Potato
2213c4c2-dba6-4489-96f0-f25d9d4f6148,2026-06-04T16:36:24.915854+00:00,Cumin
77195ffd-25f4-489d-addb-894a99c60276,2026-06-04T16:38:26.572645+00:00,Cilantro
77195ffd-25f4-489d-addb-894a99c60276,2026-06-04T16:38:26.572645+00:00,Mugwort
77195ffd-25f4-489d-addb-894a99c60276,2026-06-04T16:38:26.572645+00:00,Spearmint
e4b10751-c230-449d-add9-dc2ee2274650,2026-06-04T16:42:59.992616+00:00,Garlic
e4b10751-c230-449d-add9-dc2ee2274650,2026-06-04T16:42:59.992616+00:00,Cumin
e4b10751-c230-449d-add9-dc2ee2274650,2026-06-04T16:42:59.992616+00:00,Cilantro
e4b10751-c230-449d-add9-dc2ee2274650,2026-06-04T16:42:59.992616+00:00,Spearmint
38833730-c173-405e-bdb5-4b7fdaa43de2,2026-06-14T09:28:42.310998+00:00,Cilantro
38833730-c173-405e-bdb5-4b7fdaa43de2,2026-06-14T09:28:42.310998+00:00,Garlic
38833730-c173-405e-bdb5-4b7fdaa43de2,2026-06-14T09:28:42.310998+00:00,Mugwort
38833730-c173-405e-bdb5-4b7fdaa43de2,2026-06-14T09:28:42.310998+00:00,Spearmint
d8a0640d-6a25-4460-844a-16750f3cdfcc,2026-06-14T09:34:27.403921+00:00,Sweet Potato
d8a0640d-6a25-4460-844a-16750f3cdfcc,2026-06-14T09:34:27.403921+00:00,Cloves
d8a0640d-6a25-4460-844a-16750f3cdfcc,2026-06-14T09:34:27.403921+00:00,Almonds
d8a0640d-6a25-4460-844a-16750f3cdfcc,2026-06-14T09:34:27.403921+00:00,Garlic
62b8eec6-e4bc-455c-ab2d-f644db7d1ec1,2026-06-14T09:37:59.879001+00:00,Mate NHS
62b8eec6-e4bc-455c-ab2d-f644db7d1ec1,2026-06-14T09:37:59.879001+00:00,Lavendar oil
62b8eec6-e4bc-455c-ab2d-f644db7d1ec1,2026-06-14T09:37:59.879001+00:00,Benz sal
d9a17c26-f30d-4180-ae2a-ae8eb7426122,2026-06-14T09:52:37.002743+00:00,Citronelly acet
d9a17c26-f30d-4180-ae2a-ae8eb7426122,2026-06-14T09:52:37.002743+00:00,Lavendar oil
d9a17c26-f30d-4180-ae2a-ae8eb7426122,2026-06-14T09:52:37.002743+00:00,Eucalipto
9c74dbb4-0eee-4c25-8f9d-3349808a6673,2026-06-14T23:24:21.386808+00:00,Citronelly acet
9c74dbb4-0eee-4c25-8f9d-3349808a6673,2026-06-14T23:24:21.386808+00:00,Lavendar oil
9c74dbb4-0eee-4c25-8f9d-3349808a6673,2026-06-14T23:24:21.386808+00:00,Eucalipto
ec42a8e0-94dc-4738-acaa-2e447d131f9b,2026-06-14T23:25:55.563734+00:00,Garlic
ec42a8e0-94dc-4738-acaa-2e447d131f9b,2026-06-14T23:25:55.563734+00:00,Angelica
ec42a8e0-94dc-4738-acaa-2e447d131f9b,2026-06-14T23:25:55.563734+00:00,Spearmint
a348baf3-ca64-4423-9967-f68a52dc872e,2026-06-14T23:29:19.541257+00:00,Garlic
a348baf3-ca64-4423-9967-f68a52dc872e,2026-06-14T23:29:19.541257+00:00,Angelica
a348baf3-ca64-4423-9967-f68a52dc872e,2026-06-14T23:29:19.541257+00:00,Sweet Potato
2043873e-9efe-4984-91cf-7536bc008181,2026-06-17T03:32:58.663234+00:00,Benz sal
2043873e-9efe-4984-91cf-7536bc008181,2026-06-17T03:32:58.663234+00:00,Lavendar oil
2043873e-9efe-4984-91cf-7536bc008181,2026-06-17T03:32:58.663234+00:00,Sichuan oil
d083ea44-139d-4475-9c91-59a238168be6,2026-06-17T03:38:33.110947+00:00,Citronelly acet
d083ea44-139d-4475-9c91-59a238168be6,2026-06-17T03:38:33.110947+00:00,Lavendar oil
d083ea44-139d-4475-9c91-59a238168be6,2026-06-17T03:38:33.110947+00:00,Benz sal
026debca-ce1b-4267-b2bd-bbc8f47e8c67,2026-06-17T04:52:52.308341+00:00,Citronelly acet
026debca-ce1b-4267-b2bd-bbc8f47e8c67,2026-06-17T04:52:52.308341+00:00,Benz sal
026debca-ce1b-4267-b2bd-bbc8f47e8c67,2026-06-17T04:52:52.308341+00:00,Lavendar oil
026debca-ce1b-4267-b2bd-bbc8f47e8c67,2026-06-17T04:52:52.308341+00:00,Mate NHS
d97e2ad2-a89b-4785-aeb5-1038c646210a,2026-06-17T05:03:36.464891+00:00,Lavendar oil
d97e2ad2-a89b-4785-aeb5-1038c646210a,2026-06-17T05:03:36.464891+00:00,Eucalipto
d97e2ad2-a89b-4785-aeb5-1038c646210a,2026-06-17T05:03:36.464891+00:00,Mugwort
d97e2ad2-a89b-4785-aeb5-1038c646210a,2026-06-17T05:03:36.464891+00:00,Angelica
3b327ad9-87a0-49e7-8274-4277afe37276,2026-06-17T05:16:19.357500+00:00,Garlic
3b327ad9-87a0-49e7-8274-4277afe37276,2026-06-17T05:16:19.357500+00:00,Mugwort
3b327ad9-87a0-49e7-8274-4277afe37276,2026-06-17T05:16:19.357500+00:00,Cilantro
3b327ad9-87a0-49e7-8274-4277afe37276,2026-06-17T05:16:19.357500+00:00,Sweet Potato
24fa8a10-64a4-46ad-91e5-47381c581782,2026-06-17T05:20:16.390943+00:00,Citronelly acet
24fa8a10-64a4-46ad-91e5-47381c581782,2026-06-17T05:20:16.390943+00:00,Lavendar oil
24fa8a10-64a4-46ad-91e5-47381c581782,2026-06-17T05:20:16.390943+00:00,Benz sal
24fa8a10-64a4-46ad-91e5-47381c581782,2026-06-17T05:20:16.390943+00:00,Mate NHS
625ba88b-0639-4482-9852-f7ff38d773e7,2026-06-17T05:37:48.385335+00:00,Eucalipto
625ba88b-0639-4482-9852-f7ff38d773e7,2026-06-17T05:37:48.385335+00:00,Mate NHS
625ba88b-0639-4482-9852-f7ff38d773e7,2026-06-17T05:37:48.385335+00:00,Citronelly acet
d05b618c-d0fd-48f0-8f3b-77bb8ae1495a,2026-06-17T06:34:22.523260+00:00,Garlic
d05b618c-d0fd-48f0-8f3b-77bb8ae1495a,2026-06-17T06:34:22.523260+00:00,Angelica
